,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,boms_id,chassis,motherboard,CPU,form_factor,chipset,cores,height_mm,width_mm,depth_mm,product_colour,drive_bays,Supported_memory_types,Operating Temperature, Non-operating Temperature, Operating Relative Humidity, Non-operating Relative Humidity,Gross Weight, Net Weight,num_of_m_2_supported,m_2_key,m_2_interface,m_2_form_factor,pcl_express_x16_slots,pcl_express_x8_slots,pcl_express_slots_version,maximum_internal_memory,usb_3_0_type_a_ports_quantity,usb_2_0_type_a_ports_quantity,processor_socket,num_of_storage_drives_supported,onboard_network_controllers,num_of_dimm_slots,backplanes_support,power_supply,ecc,nodes,partner,desc,type,Operating Temperature Range,Non-Operating Temperature Range,Operating Relative Humidity Range,Non-Operating Relative Humidity Range,Non-operating Temperature,Operating Relative Humidity,Non-operating Relative Humidity,Net Weight,"Net Weight w/ 2.5"" HDDs","Net Weight w/ 3.5"" HDDs",See Note * Non-operating Temperature,* Support for operating above 30°C is available in certain system configurations. Contact your Supermicro sales rep or Technical Support for more details. Non-operating Temperature,with HDD Non-operating Temperature
307,,,,,,397,CSE-513BTS-505WBP,Super X11SPW-TF,Single Socket P (LGA 3647) 2nd Gen. Intel® Xeon® Scalable Processors (Cascade Lake-SP)‡ Support CPU TDP 70-205W,1U Rackmount,Intel® C622 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"4. 2 Hot-swap 2.5"" SATA3 drive bays;",2933/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,0°C ~ 40°C (32°F ~ 104°F,,,,26 lbs (11.79 kg,,2, M-Key Double Height Connector, PCI-E 3.0 x4 and SATA Form Factor," 2280, 22110 ",2 PCI-E 3.0 x16,NA,2 PCI-E 3.0 x16 (FHFL) slots    PCI-E 3.0 x4 and SATA,1.5TB,2 USB 3.0,2 USB 2.0,Single Socket P (LGA 3647) supports,2,Dual 10GBase-T LAN with Intel® X722 + X557,6 DIMM,SATA3,"500W High-Efficiency Power Supply w/ PMBus 1.2, I2C, and PFC",Y,1,supermicro,1019P-FHN2T,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,15 lbs (6.8 kg,,,,,
308,,,,,,398,CSE-101S,Super X11SBA-LN4F,"CPU Socket FCBGA1170 Intel® Pentium® Processor N3700 CPU TDP 6W 1.6-2.4GHz, 2MB",Mini-ITX,Intel® N3700 System on Chip,NA,"1.75"" (44.5mm) / 10.87"" (276mm) - pkg.","7.68"" (195mm) / 15"" (381mm) - pkg.","7.68"" (195mm) / 5.59"" (142mm) - pkg.",Black,"Internal 1x 2.5"" internal drive tray","1600/1333/1066MHz DDR3 SO-DIMM, 204-pin gold-plated DIMMs",0°C to 40°C (32°F to 104°F,,,,5.5 lbs (2.49 kg,,,,,,NA,NA,NA,8GB ,2x USB 3.0 ports (rear, 2x USB 2.0 ports (rear,"   Quad-Core (6W, 4C); Socket",NA,"Quad Gigabit Ethernet LAN ports with Intel® I210-AT Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",NA,NA,60W DC Power Adapter,Y,1,supermicro,E200-9B,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,10% to 85% (non-condensing,10% to 95% (non-condensing,2.45 lbs (1.11 kg,,,,,
309,,,,,,399,CSE-E403iF,Super X11SPW-TF,Single Socket P (LGA 3647) 2nd Gen. Intel® Xeon® Scalable Processors (Cascade Lake-SP)‡ Support CPU TDP 70-205W,Box PC,System on Intel® C622 chipset,Up to 28 Cores,"4.3"" (109mm)","10.5"" (267mm)","16"" (406mm)",Black,"4 Internal 2.5"" drive bays",2933/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,0°C ~ 45°C (32°F ~ 113°F,,,,24 lbs (10.89 kg,,2, M-Key Double Height Connector, PCI-E 3.0 x4 and SATA Form Factor," 2280, 22110 ",2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 x16 or    2 PCI-E 3.0 x8 +    1 PCI-E 3.0 x16 (FH3/4L) slots†    PCI-E 3.0 x4 and SATA,1.5TB,4 USB 3.0,2 USB 2.0,Single Socket P (LGA 3647) supports,NA,Dual 10GBase-T LAN with Intel® X722 + X557,6 DIMM,NA,600W AC multi output power supply w/ PFC,Y,1,supermicro,E403-9P-FN2T,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,18 lbs (8.16 kg,,,,,
310,,,,,,400,CSE-103-R407B,Super X11SDS-8C,"Intel® Xeon® processor D-2146NT, CPU TDP support 80W",1U Rackmount,System on Chip (SoC),"8 Cores, 16 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"2x 2.5"" drive bays (one drive space 2x 10GbE (shared with IPMI), 2x 10G",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2133MHz,0°C to 45°C (32°F to 113°F,,,,26.9 lbs (12.2 kg,,2,M-Key,2 m.2,space,4 PCI-E 3.0 x8 slots for optional AIOM,4 PCI-E 3.0 x8,4 PCI-E 3.0 x8 slots for optional AIOM,512GB ,2 USB 3.0,,NA,NA,Dual 10G SFP+ via SoC Dual 10GBase-T (share with IPMI),4 DIMM,NA,400W 1U Redundant Power Supplies with PMbus,Y,1,supermicro,1019D-FRN5TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,15.9 lbs (7.21 kg,,,,,
311,,,,,,401,CSE-513BTS-350WB,Super X11SDW-8C-TP13F,"Intel® Xeon® processor D-2146NT, CPU TDP support 80W",1U Rackmount,System on Chip (SoC),"8 Cores, 16 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"4. 2 Hot-swap 2.5"" drive bays,",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2133MHz,0°C to 45°C (32°F to 113°F,,,,25 lbs (11.34 kg,,1,M-Key,1 m.2,3.0,2 PCI-E 3.0 x16,NA,"2 PCI-E 3.0 x16 (FHFL) slots    M-Key SATA/PCI-E 3.0 x4, 22110    E-Key PCI-E 3.0 x1, 2230    B-Key SATA/PCI-E 3.0 x2/USB 3.0, 2242",512GB ,2 USB 3.0,,NA,2,Dual 10G SFP+ via SoC Dual 10GBase-T via Intel X557 8x 1GbE with Intel I350-AM4 Single 1GbE with Intel I210,4 DIMM,NA,350W AC power supply w/ PFC,Y,1,supermicro,1019D-FHN13TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,14 lbs (6.35 kg,,,,,
312,,,,,,402,CSE-E403IF-505,Super X11SDW-16C-TP13F,"Intel® Xeon® processor D-2183IT, CPU TDP support 100W",Box PC,System on Chip (SoC),"16 Cores, 32 Threads","4.3"" (109mm)","10.5"" (267mm)","16"" (406mm)",Black,"Internal 4 Internal 2.5"" drive bays",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2400MHz,0°C ~ 50°C (32°F ~ 122°F,,,,23 lbs (10.43 kg,,1 ,M-Key,NA,",",2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 x16 or    2 PCI-E 3.0 x8 +    1 PCI-E 3.0 x16 (FH3/4L) slots,512GB ,2 USB 3.0,2 USB 2.0,NA,NA,Dual 10G SFP+ via SoC Dual 10GBase-T via Intel X557 8x 1GbE with Intel I350-AM4 Single 1GbE with Intel I210,4 DIMM,NA,600W AC multi output power supply w/ PFC,Y,1,supermicro,E403-9D-16C-FN13TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,17 lbs (7.7 kg,,,,,
313,,,,,,403,CSE-505-203B,Super A2SDV-8C-LN10PF,CPU Intel® Atom® processor C3758 FCBGA 1310 supported CPU TDP support 25W,1U Rackmount,NA,NA,"1.7"" (43mm)","17.2"" (437mm)","9.8"" (249mm)",Black,"HDD 1x 3.5"" or 4x 2.5"" internal hard drive bays (optional) *",2400/2133/1866/1600MHz ECC DDR4 SDRAM,0°C to 40°C (32°F to 104°F,,,,12 lbs (5.44 kg,,NA,NA,NA,NA,"1 PCI-E 3.0 x4, 1 M.2 (M-Key 2242/    2280, SATA3/PCI-E 3.0 x2), 1 M.2 (B-Key    3042/2280, SATA3/PCI-E 3.0 x2/USB 3.0)",NA,"1 PCI-E 3.0 x4, 1 M.2 (M-Key 2242/    2280, SATA3/PCI-E 3.0 x2), 1 M.2 (B-Key    3042/2280, SATA3/PCI-E 3.0 x2/USB 3.0)",256GB ,2 USB 3.0,,   Single socket FCBGA 1310;,NA,Quad GbE LAN with Intel® C3000 SoC Quad GbE LAN with Intel® Ethernet Controller I350-AM4 Dual SFP GbE LAN with Intel® Ethernet Controller I210-IS,4 DIMM,SATA3,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,5019A-FTN10P,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.62 kg,,,,,
314,,,,,,404,CSE-504-203B,Super A2SDi-LN4F,CPU Intel® Atom® processor C3850 FCBGA 1310 supported CPU TDP support 25W,1U Rackmount,NA,NA,"1.7"" (43mm)","17.2"" (437mm)","9.8"" (249mm)",Black,"HDD 1x 3.5"" or 4x 2.5"" internal hard drive bays",2400/2133/1866/1600MHz ECC DDR4 SDRAM,0°C to 40°C (32°F to 104°F,,,,10 lbs (4.54 kg,,,,,,"1 PCI-E 3.0 x4, 1 mini PCIe with",NA,"1 PCI-E 3.0 x4, 1 mini PCIe with",64GB ,2 USB 3.0,,   Single socket FCBGA 1310; TDP 25W,NA,Quad Gigabit Ethernet LAN via Intel® I350-AM4,4 DIMM,NA,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,5019A-12TN4,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.62 kg,,,,,
315,,,,,,405,CSE-513BTQC-350B,Super X11SCM-LN8F,NA,1U Rackmount,Intel® C246 chipset,NA,"1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black front panel with silver chassis,"5. 2 Hot-swap 2.5"" SATA3 drive bays,",2666/2400/2133MHz ECC DDR4 SDRAM,0°C to 40°C (32°F to 104°F,,,,14.1 lbs (6.4 kg,,2, M-Key, 1 SATA/PCI-E 3.0 x4 and 1 PCI-E 3.0 x4 M.2 Form Factor, 2280/22110 M.2 ,1 PCI-E 3.0 x16,NA,1 PCI-E 3.0 x16 (FHFL) slot    1 SATA/PCI-E 3.0 x4 and 1 PCI-E 3.0 x4,128GB ,2 USB 3.1 ports (front,2 USB 2.0,Single Socket H4 (LGA 1151) supports,2,Eight LAN with Intel® I210-AT,4 DIMM,SATA3,350W AC power supply w/ PFC,Y,1,supermicro,1019C-FHTN8,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,10.0 lbs (4.54 kg,,,,,
316,,,,,,406,CSE-515-R407,Super X11SDV-8C-TP8F,"Intel® Xeon® processor D-2146NT, CPU TDP support 80W",1U Rackmount,System on Chip (SoC),"8 Cores, 16 Threads","1.7"" (43mm)","17.2"" (437mm)","16.9"" (429mm)",Silver,"Internal Up to 4x 2.5"" drive bays",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2133MHz,10°C to 40°C (50°F to 104°F,,,,12 lbs (5.44 kg,,1,M-Key,1 m.2,storage,1 PCI-E 3.0 x16,NA,"1 PCI-E 3.0 x16, 1 Mini PCI-E x1",512GB ,2 USB 3.0,,NA,NA,Quad LAN with Intel® Ethernet Controller I350-AM4 Dual LAN with 10G SFP+ LAN via SoC Dual LAN with 10Gbase-T,4 DIMM,NA,400W 1U Redundant Power Supplies with PMbus,Y,1,supermicro,1019D-FRN8TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.63 kg,,,,,
317,,,,,,407,CSE-513BTS-350WB,Super X11SDW-4C-TP13F,"Intel® Xeon® processor D-2123IT, CPU TDP support 80W",1U Rackmount,System on Chip (SoC),"4 Cores, 8 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"4. 2 Hot-swap 2.5"" drive bays,",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2400MHz,0°C to 45°C (32°F to 113°F,,,,25 lbs (11.34 kg,,1 ,M-Key,NA,",",2 PCI-E 3.0 x16,NA,2 PCI-E 3.0 x16 (FHFL) slots,512GB ,2 USB 3.0,,NA,2,Dual 10G SFP+ via SoC Dual 10GBase-T via Intel X557 8x 1GbE with Intel I350-AM4 Single 1GbE with Intel I210,4 DIMM,NA,350W AC power supply w/ PFC,Y,1,supermicro,1019D-4C-FHN13TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,14 lbs (6.35 kg,,,,,
318,,,,,,408,CSE-513BTS-505WB,Super X11SDW-14CNT-TP13F,"Intel® Xeon® processor D-2177NT, CPU TDP support 105W",1U Rackmount,System on Chip (SoC),"14 Cores, 28 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"4. 2 Hot-swap 2.5"" drive bays,",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2666MHz,10°C to 40°C (50°F to 104°F,,,,25 lbs (11.34 kg,,1 ,M-Key,NA,",",2 PCI-E 3.0 x16,NA,2 PCI-E 3.0 x16 (FHFL) slots,512GB ,2 USB 3.0,,NA,2,Dual 10G SFP+ via SoC Dual 10GBase-T via Intel X557 8x 1GbE with Intel I350-AM4 Single 1GbE with Intel I210,4 DIMM,NA,"500W High-Efficiency Power Supply w/PMBus 1.2, I2C, and PFC",Y,1,supermicro,1019D-14CN-FHN13TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,14 lbs (6.35 kg,,,,,
319,,,,,,409,CSE-513BTS-505WB,Super X11SDW-16C-TP13F,"Intel® Xeon® processor D-2183IT, CPU TDP support 100W",1U Rackmount,System on Chip (SoC),"16 Cores, 32 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"4. 2 Hot-swap 2.5"" drive bays,",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2400MHz,0°C to 45°C (32°F to 113°F,,,,25 lbs (11.34 kg,,1 ,M-Key,NA,",",2 PCI-E 3.0 x16,NA,2 PCI-E 3.0 x16 (FHFL) slots,512GB ,2 USB 3.0,,NA,2,Dual 10G SFP+ via SoC Dual 10GBase-T via Intel X557 8x 1GbE with Intel I350-AM4 Single 1GbE with Intel I210,4 DIMM,NA,"500W High-Efficiency Power Supply w/PMBus 1.2, I2C, and PFC",Y,1,supermicro,1019D-16C-FHN13TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,14 lbs (6.35 kg,,,,,
320,,,,,,410,CSE-103-R407B,Super X11SDS-12C,"Intel® Xeon® processor D-2163IT, CPU TDP support 75W",1U Rackmount,System on Chip (SoC),"12 Cores, 24 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"2x 2.5"" drive bays (one drive space 2x 10GbE (shared with IPMI), 2x 10G",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2133MHz,0°C to 45°C (32°F to 113°F,,,,26.9 lbs (12.2 kg,,2,M-Key,2 m.2,space,4 PCI-E 3.0 x8 slots for optional AIOM,4 PCI-E 3.0 x8,4 PCI-E 3.0 x8 slots for optional AIOM,512GB ,2 USB 3.0,,NA,NA,Dual 10G SFP+ via SoC Dual 10GBase-T (share with IPMI),4 DIMM,NA,400W 1U Redundant Power Supplies with PMbus,Y,1,supermicro,1019D-12C-FRN5TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,15.9 lbs (7.21 kg,,,,,
321,,,,,,411,CSE-103-R407B,Super X11SDS-14C,"Intel® Xeon® processor D-2173IT, CPU TDP support 70W",1U Rackmount,System on Chip (SoC),"14 Cores, 28 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"2x 2.5"" drive bays (one drive space 2x 10GbE (shared with IPMI), 2x 10G",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2133MHz,0°C to 45°C (32°F to 113°F,,,,26.9 lbs (12.2 kg,,2,M-Key,2 m.2,space,4 PCI-E 3.0 x8 slots for optional AIOM,4 PCI-E 3.0 x8,4 PCI-E 3.0 x8 slots for optional AIOM,512GB ,2 USB 3.0,,NA,NA,Dual 10G SFP+ via SoC Dual 10GBase-T (share with IPMI),4 DIMM,NA,400W 1U Redundant Power Supplies with PMbus,Y,1,supermicro,1019D-14C-FRN5TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,15.9 lbs (7.21 kg,,,,,
322,,,,,,412,CSE-103-R407B,Super X11SDS-16C,"Intel® Xeon® processor D-2183IT, CPU TDP support 100W",1U Rackmount,System on Chip (SoC),"16 Cores,32 Threads","1.7"" (43mm)","17.2"" (437mm)","15"" (381mm)",Black,"2x 2.5"" drive bays (one drive space 2x 10GbE (shared with IPMI), 2x 10G",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2400MHz,0°C to 45°C (32°F to 113°F,,,,26.9 lbs (12.2 kg,,2,M-Key,2 m.2,space,4 PCI-E 3.0 x8 slots for optional AIOM,4 PCI-E 3.0 x8,4 PCI-E 3.0 x8 slots for optional AIOM,512GB ,2 USB 3.0,,NA,NA,Dual 10G SFP+ via SoC Dual 10GBase-T (share with IPMI),4 DIMM,NA,400W 1U Redundant Power Supplies with PMbus,Y,1,supermicro,1019D-16C-FRN5TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,15.9 lbs (7.21 kg,,,,,
323,,,,,,413,CSE-801LTS-R407CP,Super X11SDV-8C-TP8F,"Intel® Xeon® processor D-2146NT, CPU TDP support 80W",1U Rackmount,NA,"8 Cores, 16 Threads","1.7"" (43mm)","17.2"" (437mm)","32"" (813mm)",Black,"Internal 12 Hot-swap 3.5"" SATA3 drive bays Optional AOC-S3216L-L16iT: support 12x 3.5"" SAS3 + 2x SSD or one NVMe U.2",2666/2400/2133MHz ECC DDR4 L/RDIMM Operating speed up to 2133MHz,10°C to 35°C (50°F to 95°F,,,,32 lbs (14.5kg),,2," M-Key, B-Key", 1 PCI-E 3.0 x4 and 1 SATA/PCI-E 3.0 x2 Form Factor, 2242/2280 ,1 PCI-E 3.0 x8 (FH) slot;,1 PCI-E 3.0 x8,1 PCI-E 3.0 x8 (FH) slot;,512GB ,2 USB 3.0,,NA,12,Dual 10G SFP+ via SoC Quad 1GbE with Intel I350-AM4 Dual 10GBase-T with Intel X557,4 DIMM,SATA3,400W 1U Redundant Power Supplies with PMbus,Y,1,supermicro,5019D8-TR12P,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
324,,,,,,414,CSE-505-203B,Super X11SDV-8C-TP8F,"Intel® Xeon® processor D-2146NT, CPU TDP support 80W",1U Rackmount,NA,"8 Cores, 16 Threads","1.7"" (43mm) / 6.1"" (155mm) - pkg.","17.2"" (437mm) / 25.8"" (655mm) - pkg.","9.8"" (249mm) / 18.3"" (465mm) - pkg.",Black,"Internal 1 Internal 3.5"" or 4 Internal 2.5"" drive bays",2666/2400/2133MHz ECC DDR4 ECC LRDIMM and ECC RDIMM,0°C to 40°C (32°F to 104°F,,,,12 lbs (5.44 kg,,1 ,slot,NA,M,"   1 Mini-PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",1 PCI-E 3.0 x8,"   1 Mini-PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",512GB ,2 USB 3.0,,NA,NA,Dual 10G SFP+ via SoC Quad 1GbE with Intel I350-AM4 Dual 10GBase-T with Intel X557,4 DIMM,NA,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,5019D-FN8TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.63 kg,,,,,
325,,,,,,415,CSE-505-203B,Super X11SDV-4C-TP8F,"Intel® Xeon® processor D-2123IT, CPU TDP support 60W",1U Rackmount,NA,"4 Cores, 8 Threads","1.7"" (43mm) / 6.1"" (155mm) - pkg.","17.2"" (437mm) / 25.8"" (655mm) - pkg.","9.8"" (249mm) / 18.3"" (465mm) - pkg.",Black,"Internal 1 Internal 3.5"" or 4 Internal 2.5"" drive bays",2666/2400/2133MHz ECC DDR4 ECC LRDIMM and ECC DIMM,10°C to 35°C (50°F to 95°F,,,,12 lbs (5.44 kg,,1 ,slot,NA,M,"   1 Mini PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",1 PCI-E 3.0 x8,"   1 Mini PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",512GB ,2 USB 3.0,,NA,NA,Dual 10G SFP+ via SoC Quad 1GbE with Intel I350-AM4 Dual 10GBase-T with Intel X557,4 DIMM,NA,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,5019D-4C-FN8TP,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.63 kg,,,,,
326,,,,,,416,CSE-219U2TS-R1K02P-T,Super X11DPU,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","27.76"" (705.3mm)",Black,"5. 24 Hot-swap 2.5"" drive bays:",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM 2666 ECC DDR4 NVDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,72 lbs (32.7 kg,,2,M-Key,2 m.2 pci-e 3.0 x4,2260/2280/22110,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A",,Dual Socket P (LGA 3647) support,24,2 25GbE SFP28 ports via AOC-2UR68-m2TS (Mellanox ConnectX-4 Lx EN),24 DIMM,SATA3,1000W Redundant Power Supplies with PMBus,Y,1,supermicro,2029U-E1CR25M,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,36 lbs (16.4 kg,,,,,
327,,,,,,417,CSE-829U2TS-R1K02P-T,Super X11DPU,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,"5. 12 Hot-swap 3.5"" drive bays:",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM 2666 ECC DDR4 NVDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,72 lbs (32.7 kg,,2,M-Key,2 m.2 pci-e 3.0 x4,2260/2280/22110,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A",,Dual Socket P (LGA 3647) support,12,2 25GbE SFP28 ports via AOC-2UR68-M2TS-O (Mellanox ConnectX-4 Lx EN),24 DIMM,SATA3,1000W Redundant Power Supplies with PMBus,Y,1,supermicro,6029U-TR25M,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,36 lbs (16.4 kg,,,,,
328,,,,,,418,CSE-829U2E1C4-R1K02-T,Super X11DPU,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,"5. 12 Hot-swap 3.5"" drive bays:",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM 2666 ECC DDR4 NVDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,72 lbs (32.7 kg,,2,M-Key,2 m.2 pci-e 3.0 x4,2260/2280/22110,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"1 PCI-E 3.0 x16 slot (FH, 10.5"" L),    5 PCI-E 3.0 x8 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x8 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A",,Dual Socket P (LGA 3647) support,12,2 25GbE SFP28 ports via AOC-2UR68-M2TS-O (Mellanox ConnectX-4 Lx EN),24 DIMM,SATA3,1000W Redundant Power Supplies with PMBus,Y,1,supermicro,6029U-E1CR25M,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,36 lbs (16.4 kg,,,,,
329,,,,,,419,CSE-216BTS-R1K23LPB,Super X11DPH-T,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,"4. 24 Hot-swap 2.5"" SAS3/SATA3",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,61 lbs (27.7 kg),,,,,,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear, 1 Type A,Dual Socket P (LGA 3647) support,24,Dual 10GBase-T LAN ports with Intel X722 + PHY Intel X557,16 DIMM,SATA3,NA,Y,1,supermicro,2029P-ACR24H,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
330,,,,,,420,CSE-216BE1C4-R1K23LPB,Super X11DPH-T,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C622 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,"4. 24 Hot-swap 2.5"" SAS3/SATA3 drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,61 lbs (27.7 kg),,NA,NA,NA,NA,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear, 1 Type A,Dual Socket P (LGA 3647) support,24,Dual 10GBase-T LAN ports with Intel X722 + PHY Intel X557,16 DIMM,SATA3,NA,Y,1,supermicro,2029P-E1CR24L,SUPERMICRO,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,,,,,,
