,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,boms_id,Operating Temperature, Non-operating Temperature, Operating Relative Humidity, Non-operating Relative Humidity,Net Weight, Gross Weight,chassis,motherboard,form_factor,power_supply,chipset,cores,height_mm,width_mm,depth_mm,product_colour,pcl_express_x16_slots,pcl_express_x8_slots,pcl_express_slots_version,maximum_internal_memory,usb_3_0_type_a_ports_quantity,usb_2_0_type_a_ports_quantity,processor_socket,ecc,nodes,partner,desc,type,Gross Weight, Net Weight," Net Weight w/ 2.5"" HDDs"," Net Weight w/ 3.5"" HDDs",See Note * Non-operating Temperature,Operating Relative Humidity,Non-operating Relative Humidity, * Support for operating above 30°C is available in certain system configurations. Contact your Supermicro sales rep or Technical Support for more details. Non-operating Temperature,   with HDD Non-operating Temperature,Non-operating Temperature
191,191.0,191.0,,,,339, 10°C ~ 30°C (50°F ~ 86°F,, 8% to 90% (non-condensing, 5% to 95% (non-condensing,,,CSE-217BHQ+-R2K22BP2,Super H11DST-B,2U Rackmount,2200W Redundant Power Supplies with PMBus,System on Chip,Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"3.47"" (88mm)","17.68"" (449mm)","28.75"" (730mm)",Black,2 PCI-E 3.0 x16,,PCI-E 3.0 x16 (LP) slot; 1 SIOM card support (flexible networking)M.2 Interface: 1 SATA/PCI-E 3.0 x4,2TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,,Y,1,supermicro,2123BT-HTR,SUPERMICRO, 85 lbs (38.6 kg, 54.5 lbs (24.7 kg,,,,,, -40°C to 60°C (-40°F to 140°F,,
192,192.0,192.0,,,,340, 10°C ~ 30°C (50°F ~ 86°F,, 8% to 90% (non-condensing, 5% to 95% (non-condensing,,,CSE-217BHQ+-R2K60BP,Super H11DST-B,2U Rackmount,2600W Redundant Power Supplies with PMBus,System on Chip,Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"3.47"" (88mm)","17.68"" (449mm)","28.75"" (730mm)",Black,2 PCI-E 3.0 x16,,PCI-E 3.0 x16 (LP) slot; 1 SIOM card support (flexible networking)M.2 Interface: 1 SATA/PCI-E 3.0 x4,2TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,,Y,1,supermicro,2123BT-HNR,SUPERMICRO, 85 lbs (38.6 kg, 54.5 lbs (24.7 kg,,,,,, -40°C to 60°C (-40°F to 140°F,,
193,193.0,193.0,,,,341, 10°C ~ 30°C (50°F ~ 86°F,, 8% to 90% (non-condensing, 5% to 95% (non-condensing,,,CSE-217BHQ+-R2K22BP2,Super H11DST-B,2U Rackmount,2200W Redundant Power Supplies with PMBus,System on Chip,Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"3.47"" (88mm)","17.68"" (449mm)","28.75"" (730mm)",Black,2 PCI-E 3.0 x16,,PCI-E 3.0 x16 (LP) slot; 1 SIOM card support (flexible networking)M.2 Interface: 1 SATA/PCI-E 3.0 x4,2TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,,Y,1,supermicro,2123BT-HNC0R,SUPERMICRO, 85 lbs (38.6 kg, 54.5 lbs (24.7 kg,,,,,, -40°C to 60°C (-40°F to 140°F,,
194,194.0,194.0,,,,342,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 45 lbs (20.41 kg, 58 lbs (26.31 kg,CSE-118GQPTS-R2K05P2,Super X11DGQ,1U Rackmount,2000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","35.2"" (894mm) 39.3"" (997mm) with rails",Black,4 PCI-E 3.0 x16,,4 PCI-E 3.0 x16 slots,3TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,1029GQ-TVRT,SUPERMICRO,,,,,,,,,,
195,195.0,195.0,,,,343,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,46 lbs (20.9kg),CSE-815TQC-605WB,Super X11DDW-L,1U Rackmount,"600W High-Efficiency Power Supply w/PMBus 1.2, I2C, PFC, and Digital Switching",Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","25.6"" (650mm)",Black,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 (FHHL) slots,    1 PCI-E 3.0 x8 (LP) slot,    1 PCI-E 3.0 x16 for Add-on-Module    1 PCI-E 3.0 x4 NVMe M.2 slot",3TB,4 USB 3.0,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,6019P-WT,SUPERMICRO,,,,,,,,,,
196,196.0,196.0,,,,344,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,46 lbs (20.9kg),CSE-801STS-656DP,Super X11DDW-L,1U Rackmount,600W/650W Multi-output power supply w/ PFC for Rear I/O,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","32"" (813mm)",Black,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 (FHHL) slots,    1 PCI-E 3.0 x8 (LP) slot,    1 PCI-E 3.0 x16 for Add-on-Module    1 PCI-E NVMe M.2 SSD slot",3TB,4 USB 3.0,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,6019P-WT8,SUPERMICRO,,,,,,,,,,
197,197.0,,,,,346,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-813MFTQC-R407CB,Super X11SPM-F,1U Rackmount,400W 1U Redundant Power Supplies with PMbus,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","19.85"" (503mm)",Black,1 PCI-E 3.0 x16,,"1 PCI-E 3.0 x16 slot (FH, HL)",1.5TB,2 USB 3.0,2 USB 2.0,Single Socket P (LGA 3647) supports,Y,1,supermicro,5019P-MR,SUPERMICRO, 30.4 lbs (13.8 kg, 17.6 lbs (8 kg,,,,,,,,
198,198.0,,,,,347,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-813MFTQC-R407CB,Super X11SCM-F,1U Rackmount,400W 1U Redundant Power Supplies with PMbus,Intel® C246 chipset,"8 cores, 16 threads","1.7"" (43mm)","17.2"" (437mm)","19.85"" (503mm)",Black,1 PCI-E 3.0 x16,,1 PCI-E 3.0 x16 slot    1 SATA/PCI-E 3.0 x4 and 1 PCI-E 3.0 x4,,2 USB 3.1 ports (rear,2 USB 2.0,Single Socket H4 (LGA 1151) supports,Y,1,supermicro,5019C-MR,SUPERMICRO, 34 lbs (15.42 kg, 21 lbs (9.53 kg,,,,,,,,
199,199.0,,,,,348,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-815TQC-R504WB2,Super X11SCW-F,1U Rackmount,500W Redundant Power Supplies with PMBus,Intel® C246 chipset,"8 cores, 16 threads","1.7"" (43mm)","17.2"" (437mm)","25.6"" (650mm)",Black,1 PCI-E 3.0 x16,1 PCI-E 3.0 x16 or 2 PCI-E x8,"1 PCI-E 3.0 x16 or 2 PCI-E x8,    1 PCI-E 3.0 x4 (in x8) slot    1 SATA/PCI-E 3.0 x4 and 1 PCI-E 3.0 x4",,2 USB 3.1 ports (rear,2 USB 2.0,Single Socket H4 (LGA 1151) supports,Y,1,supermicro,5019C-WR,SUPERMICRO, 38 lbs (17.24 kg, 25 lbs (11.34 kg,,,,,,,,
200,200.0,,,,,349,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-512F-350B1,Super X11SCL-LN4F,1U Rackmount,350W AC power supply w/ PFC,Intel® C242 chipset,"8 cores, 16 threads","1.7"" (43mm)","17.2"" (437mm)","14.5"" (368mm)",Black,1 PCI-E 3.0 x16,,1 PCI-E 3.0 x16 slot6. M.2 Interface: 1 PCI-E 3.0 x4,,2 USB 3.1 ports (rear,2 USB 2.0,Single Socket H4 (LGA 1151) supports,Y,1,supermicro,5019C-M4L,SUPERMICRO, 17 lbs (7.71 kg, 11 lbs (4.99 kg,,,,,,,,
201,201.0,,,,,356,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-504-203B,Super X11SCL-iF,1U Rackmount,200W Low Noise AC-DC power supply with PFC,Intel® C242 chipset,"6 cores, 12 threads","1.7"" (43mm)","17.2"" (437mm)","9.8"" (249mm)",Black,1 PCI-E 3.0 x16,,1 PCI-E 3.0 x16 slot    1 SATA/PCI-E 3.0 x4,,2 USB 3.1 ports (rear,2 USB 2.0,Single Socket H4 (LGA 1151) supports,Y,1,supermicro,5019C-L,SUPERMICRO, 12 lbs (5.44 kg, 8 lbs (3.63 kg,,,,,,,,
202,202.0,,,,,357,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-846BE1C-R1K23B,Super X11DPH-T,4U Rackmount,,Intel® C622 chipset,Up to 28 Cores,"7"" (178mm)","17.2"" (437mm)","26.5"" (673mm)",Black,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,6049P-E1CR24L,SUPERMICRO, 92 lbs (41.7 kg, 55 lbs (24.9 kg,,,,,,,,
203,203.0,,,,,358,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-847BE1C4-R1K23LPB,Super X11DPH-T,4U Rackmount,,Intel® C622 chipset,Up to 28 Cores,"7"" (178mm)","17.2"" (437mm)","27.5"" (699mm)",Black,3 PCI-E 3.0 x16,"3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8","3 PCI-E 3.0 x16, 4 PCI-E 3.0 x8",4TB,4 USB 3.0 ports (rear,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,6049P-E1CR36L,SUPERMICRO, 102.5 lbs (46.4 kg, 65.5 lbs (29.7 kg,,,,,,,,
204,204.0,,,,,359,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-809H-R1K05P3,Super X11DPT-PS,1U Rackmount,1000W 1U Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"1.7"" (88mm)","17.2"" (437mm)","28.25"" (718mm)",Black,2 PCI-E 3.0 x16,,2 PCI-E 3.0 x16 slots,4TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,1029TP-DC1R,SUPERMICRO, 48.1 lbs (21.9 kg, 33.5 lbs (15.2 kg,,,,,,,,
205,205.0,,,,,360,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-809H-R1K05P3,Super X11DPT-PS,1U Rackmount,1000W 1U Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.25"" (718mm)",Black,2 PCI-E 3.0 x16,,2 PCI-E 3.0 x16 slots,4TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,1029TP-DC0R,SUPERMICRO, 48.1 lbs (21.9 kg, 33.5 lbs (15.2 kg,,,,,,,,
206,206.0,,,,,361,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-827HQ-R1K68BP3,Super X11DPT-L,2U Rackmount,1600W 1U Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 22 Cores,"3.47"" (88mm)","17.25"" (438mm)","28.5"" (724mm)",Black,1 PCI-E 3.0 x16,,1 PCI-E 3.0 x16 (LP) slot,2TB,2 USB 3.0 ports total (rear,2 USB 3.0 ports total (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,6029TR-HTR,SUPERMICRO, 73.5 lbs (33.34kg, 52.1 lbs (23.63kg,,,,,,,,
207,207.0,,,,,362,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,48 lbs (21.8 kg),CSE-119UTS-R1K02P-N10T,Super X11DPU,1U Rackmount,1000W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.5"" (724mm)",Black,2 PCI-E 3.0 x16,,"2 PCI-E 3.0 x16 (FH, 10.5""L)",6TB,"5 USB 3.0 ports (2 rear, 2 front, 1 Type A","5 USB 3.0 ports (2 rear, 2 front, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,1029U-TN10RT,SUPERMICRO,,,,,,,,,,
208,208.0,,,,,363,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-119UTS-R751P-T,Super X11DPU,1U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.5"" (724mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    2 PCI-E 3.0 x8 slots (1 LP, 1 internal LP)",6TB,"5 USB 3.0 ports (2 rear, 2 front, 1 Type A","5 USB 3.0 ports (2 rear, 2 front, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,1029U-TRTP2,SUPERMICRO,,,,,,,,,,
209,209.0,,,,,364,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-119UTS-R751P-T,Super X11DPU,1U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.5"" (724mm)",Black,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x16 slot (internal LP)",6TB,"5 USB 3.0 ports (2 rear, 2 front, 1 Type A","5 USB 3.0 ports (2 rear, 2 front, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,1029U-TR25M,SUPERMICRO,,,,,,,,,,
210,,,,,,365,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-119UTS-R751P-T,Super X11DPU,1U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.5"" (724mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    2 PCI-E 3.0 x8 slots (1 LP, 1 internal LP)",6TB,"5 USB 3.0 ports (2 rear, 2 front, 1 Type A","5 USB 3.0 ports (2 rear, 2 front, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,1029U-E1CRTP2,SUPERMICRO,,,,,,,,,,
211,,,,,,366,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-119UTS-R751P-T,Super X11DPU,1U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","28.5"" (724mm)",Black,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x16 slot (internal LP)",6TB,"5 USB 3.0 ports (2 rear, 2 front, 1 Type A","5 USB 3.0 ports (2 rear, 2 front, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,1029U-E1CR25M,SUPERMICRO,,,,,,,,,,
212,,,,,,367,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-819UTS-R751P-T,Super X11DPU,1U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","29.7"" (754mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    2 PCI-E 3.0 x8 slots (1 LP, 1 internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6019U-TRTP2,SUPERMICRO,,,,,,,,,,
213,,,,,,368,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-819UTS-R751P-T,Super X11DPU,1U Rackmount,System Cooling,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","29.7"" (754mm)",Black,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 slots (FH, 10.5"" L),    1 PCI-E 3.0 x8 slot (LP),    1 PCI-E 3.0 x16 slot (internal LP)",6TB,"3 USB 3.0 ports (2 rear, 1 Type A","3 USB 3.0 ports (2 rear, 1 Type A",Dual Socket P (LGA 3647) support,Y,1,supermicro,6019U-TR25M,SUPERMICRO,,,,,,,,,,
214,,,,,,369,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,46 lbs (20.9kg),CSE-113AC2-R706WB2,Super X11DDW-L,1U Rackmount,NA,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","23.5"" (597mm)",Black,2 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"2 PCI-E 3.0 x16 (FHHL) slots,    1 PCI-E 3.0 x8 (LP) slot,    1 PCI-E 3.0 x16 for Add-on-Module,    1 PCI-E 3.0 x4 NVMe M.2 slot",3TB,4 USB 3.0,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,1029P-WTR,SUPERMICRO,,,,,,,,,,
215,,,,,,370,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-718SAC-R4800,Super X11OPi-CPU,7U Rackmountable Rackmount Kit: Comes with the system,1600W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"12.2"" (310mm)","17.63"" (448mm)","28.87"" (733mm)",Black,16 PCI-E cards or 8 GPUs or 16,16 PCI-E cards or 8,23 or 39 (OEM) PCI-E 3.0 slots include:    8 FH x16 PCI-E cards or 8 GPUs or 16    U.2 NVMe + 8 FHFL x16 PCI-E cards or    16 U.2 NVMe + 8 FHFL x16 PCI-E cards    or 16 U.2 NVMe + 2 LP x8 (in x16) PCI-E    x16 PCI-E cards (rear)(Up to 39 PCI-E,24TB,2 USB 2.0 ports via KVM port,2 USB 2.0,Octa Socket P (LGA 3647) support,Y,1,supermicro,7089P-TR4T,SUPERMICRO, 208 lbs (94.35 kg, 180 lbs (81.65 kg,,,,,,,,
216,,,,,,371,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-514-R407W,Super X11SSW-F,1U Rackmount,400W 1U Redundant Power Supplies with PMbus,Intel® C236 chipset,NA,"1.7"" (43mm)","17.2"" (437mm)","16.9"" (429mm)",Black,1 PCI-E 3.0 x16,1 PCI-E 3.0 x16 or 2 PCI-E 3.0 x8,1 PCI-E 3.0 x16 or 2 PCI-E 3.0 x8    Left Riser slot; 1 PCI-E 3.0 x4 (in x8 slot),NA,2 USB 3.0,2 USB 2.0,Single Socket H4 (LGA 1151) supports,Y,1,supermicro,1019S-WR,SUPERMICRO, 27 lbs (12.25 kg, 15.5 lbs (7.03 kg,,,,,,,,
217,,,,,,372,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 65.5 lbs (29.7 kg, 100 lbs (45.3 kg,CSE-848GTS-R4000P,Super X11DPG-OT-CPU,4U Rackmountable Rackmount Kit (MCP-290-00057-0N),2000W Redundant Power Supplies with PMBus,Intel® C622 chipset,Up to 28 Cores,"7.0"" (178mm)","17.2"" (437mm)","32.1"" (815mm)",Black,20 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"20 PCI-E 3.0 x16 support    1 PCI-E 3.0 x8 (FH, FL in x16 slot)",6TB,4 USB 3.0 ports (rear,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,6049GP-TRT,SUPERMICRO,,,,,,,,,,
218,,,,,,373,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 65.5 lbs (29.7 kg, 100 lbs (45.3 kg,CSE-418GTS-R4000BP2,Super X11DPG-OT-CPU,4U Rackmountable Rackmount Kit (MCP-290-00057-0N),2000W Redundant Power Supplies with PMBus,Intel® C622 chipset,Up to 28 Cores,"7.0"" (178mm)","17.2"" (437mm)","29"" (737mm)",Black,11 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"11 PCI-E 3.0 x16 (FH, FL) slots    1 PCI-E 3.0 x8 (FH, FL in x16 slot)",6TB,4 USB 3.0 ports (rear,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,4029GP-TRT2,SUPERMICRO,,,,,,,,,,
219,,,,,,374,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 65.5 lbs (29.7 kg, 100 lbs (45.3 kg,CSE-418GTS-R4000BP2,Super X11DPG-OT-CPU,4U Rackmountable Rackmount Kit (MCP-290-00057-0N),2000W Redundant Power Supplies with PMBus,Intel® C622 chipset,Up to 28 Cores,"7.0"" (178mm)","17.2"" (437mm)","29"" (737mm)",Black,11 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"11 PCI-E 3.0 x16 (FH, FL) slots,    1 PCI-E 3.0 x8 (FH, FL in x16 slot)",6TB,4 USB 3.0 ports (rear,4 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,4029GP-TRT3,SUPERMICRO,,,,,,,,,,
220,,,,,,375, 10°C ~ 35°C (50°F ~ 95°F, -40°C to 60°C (-40°F to 140°F, 8% to 90% (non-condensing, 5% to 95% (non-condensing, 74.5 lbs (33.79 kg, 115 lbs (52.16 kg,CSE-848UTS-R4800P,Super X11QPH+,4U Rackmount,1000 / 1600W 1U Redundant Power Supply,Intel® C621 chipset,Up to 28 Cores,"6.9"" (177mm)","17.2"" (437mm)","34.5"" (876mm)",Black,6 PCI-E 3.0 x16,10 PCI-E 3.0 x8,"6 PCI-E 3.0 x16 slots,10 PCI-E 3.0 x8 slots",12TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Quad Socket P (LGA 3647) support,Y,1,supermicro,8049U-E1CR4T,SUPERMICRO,,,,,,,,,,
221,,,,,,376,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 62.2lbs (28.21kg, 88lbs (39.92kg,CSE-938NH-R2K04BP,Super X11SCD-F,3U,2000W Titanium Redundant Power Supplies with PMBus and Reverse Airflow,Intel® C246 chipset,8 cores max.,"5.21"" (132.5 mm)","17.26"" (438.4 mm)","23.2"" (589 mm)",Black,"1 PCI-E 3.0 x8 LP slot,6. M.2 Interface: 2 PCI-E 3.0 x4",1 PCI-E 3.0 x8,"1 PCI-E 3.0 x8 LP slot,6. M.2 Interface: 2 PCI-E 3.0 x4",NA,NA,NA,Single socket H4 (LGA 1151) supports,Y,1,supermicro,5039MC-H8TRF,SUPERMICRO,,,,,,,,,,
222,,,,,,377,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 62.2 lbs (28.21 kg, 88 lbs (39.92 kg,CSE-938BH-R1K68B,Super X11SSD-F,3U,1600W 1U Redundant Power Supplies with PMBus,Intel® C236 chipset,NA,"5.21"" (132.5 mm)","17.26"" (438.4 mm)","23.2"" (589 mm)",Black,1 PCI-E 3.0 x8 and 1 Micro-LP,1 PCI-E 3.0 x8,1 PCI-E 3.0 x8 and 1 Micro-LP,NA,1 USB 3.0,2 USB 2.0,Single socket H4 (LGA 1151) supports    DDR4-2400MHz in 4 sockets,Y,1,supermicro,5039MS-H8TRF,SUPERMICRO,,,,,,,,,,
223,,,,,,377,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 62.2 lbs (28.21 kg, 88 lbs (39.92 kg,CSE-938BH-R1K68B,Super X11SSD-F,3U,1600W 1U Redundant Power Supplies with PMBus,Intel® C236 chipset,NA,"5.21"" (132.5 mm)","17.26"" (438.4 mm)","23.2"" (589 mm)",Black,1 PCI-E 3.0 x8 and 1 Micro-LP,1 PCI-E 3.0 x8,1 PCI-E 3.0 x8 and 1 Micro-LP,NA,1 USB 3.0,2 USB 2.0,Single socket H4 (LGA 1151) supports    DDR4-2400MHz in 4 sockets,Y,1,supermicro,5039MS-H8TRF,SUPERMICRO,,,,,,,,,,
224,,,,,,379,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-827HQ+-R2K20BP2,Super X11DPT-PS,2U Rackmount,2200W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.47"" (88mm)","17.25"" (438mm)","30.5"" (774mm)",Black,2 PCI-E 3.0 x16,NA,2 PCI-E 3.0 x16 (LP) slots,4TB,2 USB 3.0 ports total (rear,2 USB 3.0 ports total (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,6029TP-HC0R,SUPERMICRO, 90 lbs (40.9kg, 72 lbs (32.7 kg,,,,,,,,
